# {"analyzer":"char_wb","feature_count":30000,"format":"armorer_native_linear_tfidf_v1","intercepts":[-1.1839083824695178,-7.725111325800931,-5.398444811609162,-5.926114894318232,-5.984136354105322,-5.46617221122413],"labels":["prompt_injection","system_prompt_extraction","data_exfiltration","sensitive_data_request","safety_bypass","destructive_command"],"lowercase":true,"model_name":"char-wb-public-distill-30k-v1","ngram_range":[3,5],"norm":"l2","smooth_idf":true,"source_model":"models/semantic_experiments/char-wb-public-distill-30k-v1/semantic_classifier.joblib","sublinear_tf":false,"threshold":0.65,"token_pattern":"(?u)\\b\\w\\w+\\b","use_idf":true}
# term	idf	coef_prompt_injection	coef_system_prompt_extraction	coef_data_exfiltration	coef_sensitive_data_request	coef_safety_bypass	coef_destructive_command
0;">-	5.99252091345	0.00215745242071	-0.000269445638876	-0.0011610086249	-0.000929760973147	-0.000591102027767	-0.00136042504361
0;">0	5.84740698408	0.00177425053781	-0.000291313231816	-0.000529432407931	-0.000481922884209	-0.000420004636556	-0.000988698409928
0;">1	4.76048219149	0.00990198910871	-0.00138014690684	-0.00266275936174	-0.00261044099528	-0.00195462754636	-0.00214162374076
0;">2	4.95358910806	0.00549307932798	-0.000646307373229	-0.00137829279264	-0.00141649738172	-0.00104172063679	-0.00104173592188
0;">3	5.14234845533	0.00390444110721	-0.000512985490181	-0.00100616826614	-0.0010873369532	-0.000733249649601	-0.00074105171475
0;">4	5.32747264412	0.00341400490799	-0.000505651820836	-0.000744648023244	-0.000928968013153	-0.000559856741385	-0.000577046436365
0;">5	5.33266746099	0.00270381946556	-0.000300024279802	-0.000630519999399	-0.00058693419801	-0.00044742160361	-0.000548851768214
0;">6	5.54835192146	0.0019986272497	-0.000250619065114	-0.000460375034137	-0.00046078018866	-0.000316279939286	-0.000361439447992
0;">7	5.63433577542	0.00180599034264	-0.000189580269256	-0.000424771705971	-0.000371170454821	-0.000327403790158	-0.000348529839957
0;">8	5.7381325691	0.00171304661347	-0.000171928757868	-0.000338690791282	-0.000333880777234	-0.00025910677159	-0.00028783691392
0;">9	5.67018190719	0.00167861024831	-0.000202663883566	-0.000363645552636	-0.000352671867524	-0.00026440279405	-0.000322442325309
0;"><	4.95984751025	0.0417677983655	-0.00524717282946	-0.00497851929655	-0.00685017401318	-0.00445663141404	-0.00482593318091
0;">@	6.46706885751	0.00205654924049	-0.000741277961562	-0.000762508391701	-0.00104620743309	-0.000769247423831	-0.000651945015567
0;">[	6.73471017908	0.00159544387545	-0.000212683133466	-0.000393300938292	-0.000332403491675	-0.000369957986238	-0.000345279674921
0;">a	4.23796907165	0.0259178178084	-0.00207874251964	-0.00429679155723	-0.00405355669133	-0.00251420799725	-0.00332745147149
0;">b	4.88804841547	0.0040496684297	-0.000640483032841	-0.00121608653117	-0.00102479095231	-0.00089192112253	-0.00103414018767
0;">c	4.22369238529	0.03901557625	-0.00161890478116	-0.00677743973932	-0.00386913096027	-0.00276006454076	-0.0043987776671
0;">d	4.75535209596	0.00457984991026	-0.000801574963676	-0.00147265909001	-0.00129954294137	-0.00115376482357	-0.00119882252004
0;">e	4.79867477795	0.0121864242102	-0.00100076802956	-0.00171290361406	-0.00146036835234	-0.00127679393652	-0.00134317102344
0;">f	4.86494507764	0.00390907423464	-0.000511423916703	-0.00121377554731	-0.00120614559836	-0.000941221156417	-0.00137087495642
0;">g	4.86412974943	0.00335587590143	-0.000721363494109	-0.00110793977865	-0.00119331395383	-0.00090596695075	-0.00102062170117
0;">h	4.78051996767	0.0053056089134	-0.000603821930078	-0.00134905978766	-0.0011320712074	-0.00116688480276	-0.0015315285005
0;">i	4.63952028043	0.0111713439752	-0.00111047082797	-0.00228231972263	-0.00191056350749	-0.00164098685609	-0.00177506889942
0;">j	5.48877317566	0.00138881395599	-0.000228598632104	-0.000572177139572	-0.000447862551736	-0.000397607226933	-0.000441232143551
0;">l	4.74300177552	0.00516009099237	-0.000838305626956	-0.00153581555832	-0.00160904668676	-0.00106177993657	-0.00136589170022
0;">m	4.51539167979	0.0134470043384	-0.0010927987156	-0.00246767498793	-0.00209380343174	-0.00195366319394	-0.00222638767594
0;">n	4.79107017856	0.00500599343249	-0.00106806035053	-0.00171471958144	-0.00196228606281	-0.0011542711125	-0.00124466645705
0;">o	4.97248305742	0.00301984162862	-0.000497520666451	-0.0010842812251	-0.000937047549053	-0.000853443356681	-0.000839272419019
0;">p	4.59557815858	0.0102960022808	-0.000980507677358	-0.00221648861506	-0.00190540011207	-0.0016594382447	-0.00231224708146
0;">q	5.88968246723	0.00185255526245	-0.000288783538921	-0.000589658526058	-0.00068575567402	-0.000626573257588	-0.000772525360431
0;">r	4.71172701621	0.0058736425557	-0.000715726541465	-0.00202426055501	-0.00162634833217	-0.0014678300086	-0.00195564784967
0;">s	4.2866285254	0.0111868787996	-0.00153978712508	-0.00322711483169	-0.00301311065761	-0.00214825792149	-0.00263375100701
0;">t	4.4416945371	0.0111598164742	-0.00117217519513	-0.0024722285634	-0.00222111791794	-0.00191324242082	-0.00234004787113
0;">u	4.84316123924	0.0210604468445	-0.000816819390591	-0.00185316993992	-0.00146565493171	-0.00104198104112	-0.00205112941294
0;">v	5.2010911032	0.00274566566086	-0.000410364328324	-0.00108065627501	-0.00083439302119	-0.000631919632748	-0.000691021365043
0;">w	4.95805539507	0.00329385818265	-0.00044331565049	-0.00113532755848	-0.00107006889037	-0.000913098517657	-0.00108900534053
0;">y	5.34182383628	0.00159218360126	-0.000371973104525	-0.000755053244878	-0.000628994063816	-0.000604691420065	-0.000758969699326
0;">{	6.71896182211	0.0209572258871	-0.00378132752344	-0.00500762955719	-0.0055996504054	-0.00477932089551	-0.00491422360638
0;">•	7.31301810003	0.0251442452754	-0.000841596009951	-0.000618450369356	-0.00116073193439	-0.00051336873164	-0.000507816425241
0</	4.24892208367	0.0247806638408	-0.00208617183833	-0.00385563573456	-0.0035433209801	-0.00330596305003	-0.00389904550523
0</a	5.81736180565	0.00178410933527	-0.000227921697397	-0.000416254950749	-0.000365193100418	-0.000343812840978	-0.000380474529059
0</a>	5.81736180565	0.00178410933527	-0.000227921697397	-0.000416254950749	-0.000365193100418	-0.000343812840978	-0.000380474529059
0</d	5.53232593744	0.00184113135412	-0.000340121452221	-0.000717760464339	-0.000713853063796	-0.000568183853979	-0.000839644048454
0</di	5.53232593744	0.00184113135412	-0.000340121452221	-0.000717760464339	-0.000713853063796	-0.000568183853979	-0.000839644048454
0</s	4.54042937779	0.00810419092881	-0.00146353824127	-0.00234675735393	-0.00219555861583	-0.00191975768572	-0.00256786146876
0</sp	4.54160931893	0.00798880846945	-0.00144978098265	-0.00227681716415	-0.00215385907317	-0.00187121378573	-0.00248810800167
0</t	6.81167122022	0.0118335045452	-0.000124494081785	-0.000571702763395	-0.000558523550003	-0.000844981305933	-0.000528054690687
0</td	6.81740189493	0.0118422276173	-0.00012437250544	-0.000571597892232	-0.000558604449496	-0.000845205077069	-0.000527892077425
0a6	6.35968609647	0.033438506107	-0.00189222202754	-0.00595813124633	-0.00374898034757	-0.00304160390276	-0.00308364354236
0a66	6.72418376609	0.0103314919337	-0.00182702751674	-0.00568919197774	-0.00342569015143	-0.00259548312248	-0.00269180236685
0a66c	6.72418376609	0.0103314919337	-0.00182702751674	-0.00568919197774	-0.00342569015143	-0.00259548312248	-0.00269180236685
0a6;	8.04463156142	0.0290337427315	-0.000110610832257	-0.000502895434731	-0.000336367304216	-0.000553048236418	-0.00047642437261
0a6; 	8.39293825568	0.0281599762268	-7.35976345766e-05	-0.000331989421454	-0.000208403973124	-0.00040467346677	-0.000334385949329
0ca	7.21428325934	0.0231894816585	-0.000486762309045	-0.00429267684415	-0.00144962388265	-0.00107588542571	-0.00124864822621
0cae	8.08463689603	0.0208424116384	-0.000475422342875	-0.00459994032556	-0.00144422008965	-0.00107211341737	-0.00121237658355
0caeo	8.21525707845	0.0211283661182	-0.000480712615995	-0.00466367382365	-0.00145961490315	-0.00108283336611	-0.00122391000164
0d0	6.61516502843	0.0238007152226	-0.000611979777518	-0.0024372776752	-0.00199764492609	-0.0014965678793	-0.00306993561764
0d0;	6.86446940578	0.0120529846807	-0.000273523832028	-0.00113317085612	-0.000902000303901	-0.000683888819481	-0.0014472648433
0d0; 	7.0638023084	0.012199406924	-0.000250728129551	-0.00101782041241	-0.00085689371958	-0.000633847184817	-0.00140567967355
0d0d	6.85249321474	0.0121875606238	-0.000288367348033	-0.00118675822125	-0.000952550769003	-0.000715625197957	-0.00150817251625
0d0d0	6.85249321474	0.0121097584495	-0.000280706986471	-0.00115897603762	-0.000926488692828	-0.000699160430697	-0.00147645618451
0d1	7.04198326101	0.00323005750979	-0.000259774406161	-0.000929206213412	-0.000778589940594	-0.000920342461709	-0.00110795495286
0d11	7.29432596702	0.00273177644505	-0.000240668524545	-0.000898346739868	-0.000740352349942	-0.000888088271153	-0.00106185238221
0d111	7.31301810003	0.00273557412495	-0.000239949182272	-0.000896183792108	-0.000738262506807	-0.000888302946156	-0.00106176003292
0d7	7.86558332997	0.00484891399535	-0.000172102065078	-0.000513828403689	-0.000398133208921	-0.000486756860141	-0.000547354862719
0d7d	9.14324385008	0.00130157697555	-0.000161611914296	-0.000444388043322	-0.000333694393181	-0.000441143956907	-0.000489181868663
0d7de	9.2038684719	0.0012987663847	-0.000160526902871	-0.000442496599161	-0.000331633189679	-0.000440389902812	-0.000486830562826
0da	8.12630959243	0.00544905577855	-4.7519327434e-05	-0.000208791893408	-0.000207533492547	-0.000176456734661	-0.000182457518658
0dae	10.8778449055	0.00490279974917	-1.99024067969e-05	-0.000129322588447	-8.65747939753e-05	-0.000132410235744	-0.000127876726156
0de	6.76152143653	0.00287729607522	-0.000191376553997	-0.000535613977857	-0.000436069787719	-0.000366940404613	-0.00042117308376
0df	7.07861739419	0.00539907850133	-0.00131142498284	-0.00320015201226	-0.00130207222333	-0.00115920429528	-0.00106990175541
0dfd	7.46559768762	0.00514847640849	-0.00133573152231	-0.00332461571112	-0.00132716980802	-0.00118009951654	-0.00108082281472
0dfdc	7.46559768762	0.00514847640849	-0.00133573152231	-0.00332461571112	-0.00132716980802	-0.00118009951654	-0.00108082281472
0e0	4.70544865586	0.115366551592	-0.00953790296358	-0.0278089720755	-0.0211746288813	-0.015633516473	-0.0253419344373
0e0;	4.72795312177	0.05782154035	-0.00477775684291	-0.0139412207823	-0.010614952178	-0.00782714792236	-0.0126988011283
0e0; 	4.87478122252	0.0244620884448	-0.00277115652502	-0.00745886208598	-0.00605161324019	-0.00448741375786	-0.00664919989966
0e0;"	5.03526713907	0.0362565250376	-0.00222286027714	-0.00712926036397	-0.00504443416058	-0.00369209293874	-0.00664594528314
0e0e	4.72653165742	0.05792828682	-0.0047885681649	-0.013961209187	-0.0106309904988	-0.00784685451244	-0.0127215236416
0e0e0	4.72724213703	0.0579295959566	-0.00478737946543	-0.0139598043802	-0.0106282475844	-0.00784512105146	-0.0127204628811
0ec	8.31289554801	0.00247095571721	-0.000145955454074	-0.000347487682489	-0.000375408039111	-0.000453951660424	-0.000649223531858
0f0	4.7315156478	0.0566582000654	-0.00699245135146	-0.0149436762659	-0.0140450350278	-0.0104430888233	-0.0124176027791
0f0;	5.54191067535	0.0199161677863	-0.0024579911364	-0.0041222859093	-0.00567327588844	-0.00308473232544	-0.00419574122502
0f0; 	5.77189943157	0.00970761954518	-0.00189044675302	-0.00274837267812	-0.00370718060445	-0.00190590699499	-0.00252897231334
0f0;"	6.42738110925	0.0121598947177	-0.000740192119687	-0.0016970948047	-0.00243732587661	-0.00144573971531	-0.00203118926206
0f0f	4.74517018981	0.0397145953505	-0.00490175615687	-0.0114365363065	-0.00920943820704	-0.00781466483844	-0.00884240846334
0f0f0	4.74589404073	0.0283888015569	-0.00350358339649	-0.00748395670363	-0.00703497835182	-0.00522807655221	-0.00621809279011
0f0f;	5.27942294647	0.0125202812965	-0.00155236320984	-0.00439317507561	-0.002416249877	-0.00287314279852	-0.00291646954529
0f1	6.77796016287	0.0060076878868	-0.000424875153165	-0.00141999071012	-0.0012035032283	-0.0010096740888	-0.00114929644274
0f11	8.3655392815	0.00303255739153	-0.000252272185592	-0.000925886259223	-0.000598936967469	-0.000571164755268	-0.000587757257681
0f111	8.39293825568	0.00303847863666	-0.000252948428206	-0.000928283514652	-0.000600182949533	-0.000572468183016	-0.000588845214419
0f2	6.67813982759	0.004175646594	-0.00173868197622	-0.00155627089788	-0.000989758536548	-0.000986352017961	-0.0010209197096
0f2f	6.92021138879	0.00341728311295	-0.0017844379093	-0.00155269070174	-0.000970758763515	-0.000967464428787	-0.000986453329094
0f;	5.24782858106	0.0125543621389	-0.00155863547818	-0.00441282234747	-0.00244383995217	-0.00289111504013	-0.00295735005214
0f; 	5.29309624837	0.00825654690007	-0.00107488604002	-0.00324914173081	-0.00174652966097	-0.00197764283881	-0.00207217580496
0f;"	6.27936370764	0.00522197758991	-0.000588685044792	-0.00142398579203	-0.000849610234571	-0.00111199538921	-0.00107867665074
0f;">	6.29628458512	0.00518282160181	-0.000582632853683	-0.00140137412221	-0.000832786829361	-0.00109803916879	-0.00104313328286
0fe	5.91267198545	0.00345749204283	-0.000389138410749	-0.000921231610807	-0.00103440712906	-0.000658462047038	-0.000879742689086
0fe;	6.02321385985	0.00205952961923	-0.000379462850874	-0.00086778436923	-0.000888311588028	-0.000622708853181	-0.000834074582888
0fe; 	6.07109534609	0.00200564669207	-0.000360510238565	-0.000841273592854	-0.000847683943031	-0.000599323218103	-0.000776194861005
0gc	5.47968220395	0.0120300280867	-0.000422324051704	-0.000877319441248	-0.000869515939074	-0.00061518490021	-0.00107272688632
0gcj	5.50256649779	0.0120617383566	-0.000420233855201	-0.00087095504227	-0.000863339549017	-0.000611132352477	-0.00107029477513
0gcjc	5.50256649779	0.0120617383566	-0.000420233855201	-0.00087095504227	-0.000863339549017	-0.000611132352477	-0.00107029477513
0gi	8.23878757586	0.0135403224619	-0.000343915792493	-0.00393685986256	-0.000920351506534	-0.000697516175254	-0.000794411368071
0gik	8.64425268397	0.0141799208169	-0.000358285542396	-0.00412073008912	-0.000958324436046	-0.0007264780802	-0.000827174444545
0px	3.73607207862	0.388900984539	-0.0338633384606	-0.0839155688451	-0.0820927461826	-0.0539108564043	-0.0855149537325
0px 	4.03267450168	0.0982143579117	-0.00665782705268	-0.0159171943758	-0.0156524171681	-0.0112693842269	-0.0183574476662
0px,	5.69419044724	0.00146805661932	-0.000279854476195	-0.0005609484606	-0.000548964301675	-0.000345991496862	-0.000676343684843
0px, 	5.69793576997	0.00146802458286	-0.000279742119291	-0.000560644765826	-0.000548470464165	-0.000345700025508	-0.000676239408511
0px;	3.73792026397	0.296184246603	-0.0273926809416	-0.0685033893202	-0.066949026269	-0.0430248626632	-0.067554296065
0px; 	3.74508114857	0.217757853358	-0.0187962418785	-0.0459141813103	-0.0461025598212	-0.0284407138027	-0.0469338324178
0px;"	3.89220308783	0.0819154458635	-0.00897674744988	-0.0235609332807	-0.0217597260149	-0.015214875971	-0.0215305909081
0vh	4.31681423958	0.0289693626406	-0.000961047304563	-0.00261393374513	-0.00237564491022	-0.0016711872984	-0.00277018739924
0vh;	4.46329364891	0.020559464691	-0.000836881918369	-0.00230497176793	-0.00210920379003	-0.00146097779223	-0.00216719974474
0vh; 	4.91169816635	0.0170278327398	-0.000484167538351	-0.00159894395143	-0.00137767244356	-0.0010173237607	-0.0015089859514
0}<	5.34051063845	0.0102765132549	-0.00167693771167	-0.00224213209441	-0.00207881520247	-0.00208654168207	-0.00162925684176
0}</	5.34051063845	0.0102765132549	-0.00167693771167	-0.00224213209441	-0.00207881520247	-0.00208654168207	-0.00162925684176
0}</s	5.34973944489	0.0102045897545	-0.00167158007423	-0.00223146997758	-0.00206638261656	-0.00207640377446	-0.00161163688671
1" 	4.28206439151	0.0488072151435	-0.00234953896804	-0.00458559202351	-0.0056526764071	-0.00439321552957	-0.00369180330589
1%2	7.24025874575	0.0114358222604	-0.00017865936652	-0.000585149419559	-0.00113393910597	-0.000688749714844	-0.000662134973376
1%8	7.53380593765	0.00418368167682	-0.00021767800315	-0.000693300761277	-0.000472037850418	-0.000618863601755	-0.000700568637965
1&a	5.63963146299	0.0287728850791	-0.000731180751889	-0.00228403924483	-0.00186629437191	-0.00166162134593	-0.0020209898154
1&am	5.63963146299	0.0287728850791	-0.000731180751889	-0.00228403924483	-0.00186629437191	-0.00166162134593	-0.0020209898154
1&amp	5.63963146299	0.0287728850791	-0.000731180751889	-0.00228403924483	-0.00186629437191	-0.00166162134593	-0.0020209898154
1);	4.59246773616	0.0203732775833	-0.00137847178732	-0.005296020879	-0.00394579300366	-0.00273850474593	-0.00465643913077
1); 	5.45289488799	0.00316251840244	-0.000538080675788	-0.00209505815347	-0.00129496369397	-0.000969277400609	-0.00157160716216
1);"	4.85763094508	0.0187309298204	-0.000978565201031	-0.00373497009762	-0.00301967555868	-0.00203272794687	-0.00352481852741
1);">	4.86331508543	0.0185524108451	-0.000967508920839	-0.00370406008202	-0.00298408849706	-0.00200102088464	-0.00324575499698
1, 	4.91255323267	-0.422591060708	-0.0165872599251	-0.0187556508402	-0.0468197904159	-0.015550232474	-0.0299626124589
1. 	5.11265380269	0.315112234702	-0.0388859666489	-0.0340645325626	-0.0368895477867	-0.0560611479077	0.0249579155797
1.0	5.00854799234	0.0296194909864	-0.000892244544857	-0.00492459984383	-0.00523072430795	-0.00213991348885	-0.0034426807896
1.1	5.67934787421	-0.0458127741098	-0.000277262254339	-0.00195592097445	-0.000979896943826	-0.00103395806256	-0.00149898861037
1.2	5.46619885362	-0.00053456997206	-0.000338185575701	-0.00123173006282	-0.00100479485293	-0.00070527588937	-0.000900415101425
1.3	5.31204817379	-0.0102066906675	-0.000604218000467	-0.00265618712875	-0.00152964396338	-0.00244069597727	-0.00204186657159
1.37	8.23878757586	0.00111121225921	-0.000196350170288	-0.00166097361961	-0.000376306869176	-0.00233389598135	-0.000786099824207
1.375	8.71836065612	0.00114471928156	-0.000204506602401	-0.0017473957619	-0.00039114396503	-0.00245529301914	-0.000821919872615
1.3;	6.09592420774	0.00208458144702	-0.000247794015589	-0.000873154394124	-0.000768529275456	-0.000511812746794	-0.000934674058706
1.4	4.85117410263	0.0133057896798	-0.00231420607168	-0.00547536091047	-0.0046024528492	-0.0037061683516	-0.00488155032732
1.4;	5.06172630142	0.0120297674868	-0.00228681572274	-0.00532672069188	-0.00418432218699	-0.00354694474627	-0.00475025645249
1.4; 	5.80267109024	0.00574594798284	-0.00160545672751	-0.00337912260289	-0.00245815293338	-0.00170357674277	-0.00199984528735
1.4;"	5.47366714823	0.00758863153152	-0.000958495311225	-0.00257269697753	-0.00220607800005	-0.00222862126904	-0.00325039215502
